ObjectID,RGBPalette,NamePalette,BasicPalette,Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
170200,"[(234, 223, 190), (243, 244, 243), (222, 178, 153), (211, 144, 124), (220, 155, 140), (219, 200, 153)]","{'burlywood', 'tan', 'darksalmon', 'wheat', 'whitesmoke'}","{'red', 'brown', 'white'}","Court House Project, Plan",Ludwig Mies van der Rohe,7166,"(American, born Germany. 1886–1969)",(American),(1886),(1969),(Male),c. 1935,Pencil on tracing paper,"16 1/2 x 11 3/4"" (41.9 x 29.8 cm)","Mies van der Rohe Archive, gift of the architect
",MR43.131,Mies van der Rohe Archive,Architecture & Design,,Y,http://www.moma.org/collection/works/170200,http://www.moma.org/media/W1siZiIsIjI3MjI1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ef1f34d5fa278bf4,,,,41.9101,,,29.8451,,
170239,"[(234, 218, 183), (243, 244, 243), (221, 195, 144), (235, 230, 214), (204, 196, 164), (201, 188, 158)]","{'burlywood', 'tan', 'antiquewhite', 'wheat', 'whitesmoke'}","{'brown', 'white'}","Court House Project, Plan",Ludwig Mies van der Rohe,7166,"(American, born Germany. 1886–1969)",(American),(1886),(1969),(Male),c. 1935,Pencil on tracing paper,"16 1/2 x 11 3/4"" (41.9 x 29.8 cm)","Mies van der Rohe Archive, gift of the architect
",MR43.172,Mies van der Rohe Archive,Architecture & Design,,Y,http://www.moma.org/collection/works/170239,http://www.moma.org/media/W1siZiIsIjI3MjA0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5168bd513e6c37a2,,,,41.9101,,,29.8451,,
173166,"[(154, 252, 55), (241, 244, 239), (162, 252, 68), (193, 251, 135), (180, 252, 99), (169, 252, 89)]","{'palegreen', 'greenyellow', 'whitesmoke'}","{'green', 'white'}","Invisibleboy, Propaganda Rabbits, 2010 from Fade to Black 3",Philippe Parreno,28190,"(French, born 1964)",(French),(1964),(0),(Male),2013,"Screenprint, printed in phosphorescent ink","composition and sheet: 39 5/16 x 55 3/8"" (99.8 x 140.6 cm)","Riva Castleman Endowment Fund
",842.2013.3x1-.3x2,Print,Drawings & Prints,2013-10-10,Y,http://www.moma.org/collection/works/173166,http://www.moma.org/media/W1siZiIsIjI4NzExOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=884ad9a976dbb728,,,,140.6,,,99.8,,
174200,"[(229, 93, 81), (248, 243, 241), (92, 20, 19), (178, 42, 36), (215, 153, 147), (228, 170, 172)]","{'lightpink', 'tan', 'maroon', 'firebrick', 'whitesmoke', 'indianred'}","{'red', 'brown', 'white', 'pink'}",Google Maps Pin,Jens Eilstrup Rasmussen,44598,"(Danish, born 1966)",(Danish),(1966),(0),(Male),2005,Digital image file,,Gift of Google Inc.,1182.2013,Design,Architecture & Design,2013-11-11,Y,http://www.moma.org/collection/works/174200,http://www.moma.org/media/W1siZiIsIjI5OTAyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=af1e31fb0b900b56,,,,,,,,,
174584,"[(226, 211, 185), (244, 244, 244), (173, 102, 95), (197, 150, 135), (182, 132, 115), (172, 144, 125)]","{'rosybrown', 'whitesmoke', 'indianred', 'wheat'}","{'red', 'brown', 'white'}","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])",Marcel Duchamp,1634,"(American, born France. 1887–1968)",(American),(1887),(1968),(Male),1934,Collotype reproduction from a box with ninety-four collotype reproductions (some with lithograph),"sheet: 4 15/16 x 4 1/4"" (12.6 x 10.8 cm)",Purchase,1643.1968.21,Illustrated Book,Drawings & Prints,1968-12-11,Y,http://www.moma.org/collection/works/174584,http://www.moma.org/media/W1siZiIsIjI4MDk2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=99bc9fd90f557e19,,,,12.6,,,10.8,,
174643,"[(228, 211, 180), (176, 104, 93), (251, 250, 242), (198, 148, 129), (176, 132, 108), (172, 139, 116)]","{'rosybrown', 'indianred', 'floralwhite', 'wheat'}","{'red', 'brown', 'white'}","Untitled from The Bride Stripped Bare by Her Bachelors, Even (The Green Box) (La mariée mise à nu par ses célibataires, même [Boîte verte])",Marcel Duchamp,1634,"(American, born France. 1887–1968)",(American),(1887),(1968),(Male),1934,Collotype reproduction from a box with ninety-four collotype reproductions (some with lithograph),"sheet: 8 11/16 x 6"" (22 x 15.2 cm)",Purchase,1643.1968.80,Illustrated Book,Drawings & Prints,1968-12-11,Y,http://www.moma.org/collection/works/174643,http://www.moma.org/media/W1siZiIsIjI4MDYyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=110cf876a9df3e3a,,,,22.0,,,15.2,,
174871,"[(28, 11, 227), (239, 238, 247), (115, 103, 237), (70, 51, 231), (148, 132, 240), (84, 76, 229)]","{'mediumblue', 'mediumpurple', 'royalblue', 'mediumslateblue', 'whitesmoke'}","{'purple', 'white', 'blue'}",Accessible Icon,"Tim Ferguson Sauder, Brian Glenney, Sara Hendren","44542, 44526, 44525","(American, born 1972) (American, born 1974) (American, born 1973)",(American) (American) (American),(1972) (1974) (1973),(0) (0) (0),(Male) (Male) (Female),2009-2011,Digital image,,Gift of the designers,1175.2013,Design,Architecture & Design,2013-11-11,Y,http://www.moma.org/collection/works/174871,http://www.moma.org/media/W1siZiIsIjI3NzYzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7a640e197bd02778,,,,,,,,,
178103,"[(241, 234, 225), (203, 189, 150), (237, 224, 193), (227, 220, 180), (223, 209, 181), (171, 160, 138)]","{'rosybrown', 'tan', 'linen', 'wheat'}",{'brown'},Untitled,Heidi Bucher,45203,"(Swiss, 1926–1993)",(),(1926),(1993),(Female),1979,"Embossing with linseed oil, graphite, and mother of pearl on paper","47 1/4 x 31 1/2"" (120 x 80 cm)",Acquired through the generosity of James Keith Brown and Eric Diefenbach,13.2014,Drawing,Drawings & Prints,2014-02-06,Y,http://www.moma.org/collection/works/178103,http://www.moma.org/media/W1siZiIsIjMwMzYxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=919bfde21ada1fed,,,,120.0,,,80.0,,
180658,"[(115, 29, 37), (108, 11, 25), (116, 12, 27), (116, 20, 36), (115, 20, 27), (124, 19, 28)]",{'maroon'},{'brown'},Untitled (red boy),Rosângela Rennó,45951,"(Brazilian, born 1962)",(Brazilian),(1962),(0),(Female),1996,Chromogenic print,"48 1/16 × 32 15/16 × 3/16"" (122.1 × 83.7 × 0.5 cm)",Gift of Patricia Phelps de Cisneros through the Latin American and Caribbean Fund,233.2014,Photograph,Photography,2014-05-08,Y,http://www.moma.org/collection/works/180658,http://www.moma.org/media/W1siZiIsIjI5OTU3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=754e6a56c917b912,,0.4762509525,,122.078994158,,,83.6614173228,,
181232,"[(243, 236, 225), (220, 173, 94), (231, 193, 149), (226, 149, 141), (232, 185, 182), (252, 220, 124)]","{'lightpink', 'sandybrown', 'burlywood', 'khaki', 'darksalmon', 'linen'}","{'yellow', 'red', 'brown', 'pink'}","Moriyama House, Tokyo, Japan (Ground-floor plan)","Ryue Nishizawa, Office of Ryue Nishizawa","27476, 48108","(Japanese, born 1966) (Japan, established 1997)",(Japanese) (),(1966) (0),(0) (0),(Male) (),2002–2005,Inkjet print,"13 3/4 × 19 7/8"" (34.9 × 50.5 cm)",Gift of the architect,306.2014,Architecture,Architecture & Design,2014-05-19,Y,http://www.moma.org/collection/works/181232,http://www.moma.org/media/W1siZiIsIjI5NjQ3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2cbe8b6fdce638d8,,,,34.9250698501,,,50.4826009652,,
181799,"[(176, 109, 76), (240, 207, 139), (118, 33, 37), (69, 9, 19), (122, 53, 48), (221, 172, 140)]","{'burlywood', 'saddlebrown', 'khaki', 'maroon', 'indianred'}","{'yellow', 'red', 'brown'}",Woman's House,Mako Idemitsu,26369,"(Japanese, born 1940)",(Japanese),(1940),(0),(Female),1972,"16mm film transferred to video (color, sound)",13:40 min.,Gift of the artist,211.2014,Video,Media and Performance,2014-05-07,Y,http://www.moma.org/collection/works/181799,http://www.moma.org/media/W1siZiIsIjMxMDk3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=267e97734558d82a,,,,,,,,,
183931,"[(52, 119, 146), (232, 197, 210), (173, 51, 100), (170, 195, 201), (80, 156, 205), (128, 51, 121)]","{'purple', 'mediumvioletred', 'lightsteelblue', 'thistle', 'steelblue'}","{'purple', 'blue', 'pink'}",Konstruktioner (1964-1967),Henning Christiansen,36942,"(Danish, 1932–2008)",(Danish),(1932),(2008),(Male),1982,12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.66,Audio,Drawings & Prints,2013-10-10,Y,http://www.moma.org/collection/works/183931,http://www.moma.org/media/W1siZiIsIjM3NjQ5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3a4e6cdcf35ac553,,0.0,,31.1150622301,,,31.4325628651,,
183997,"[(202, 39, 37), (234, 220, 194), (194, 123, 97), (209, 158, 107), (212, 141, 149), (189, 89, 95)]","{'darksalmon', 'firebrick', 'wheat', 'rosybrown', 'indianred'}","{'red', 'brown'}",A Very Special Christmas,"Various Artists, Keith Haring","24409, 2505","(American, 1958–1990)",() (American),(0) (1958),(0) (1990),() (Male),1987,12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.129,Audio,Drawings & Prints,2013-10-10,Y,http://www.moma.org/collection/works/183997,http://www.moma.org/media/W1siZiIsIjM3NjQ2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0552820a8bacdde7,,0.0,,31.4325628651,,,31.4325628651,,
184631,"[(154, 150, 142), (239, 220, 24), (229, 208, 126), (36, 162, 117), (237, 229, 220), (189, 69, 81)]","{'gold', 'burlywood', 'antiquewhite', 'rosybrown', 'indianred', 'mediumseagreen'}","{'green', 'yellow', 'red', 'brown'}",I am convinced all paintings assume the same social end,Robert Wilhite,41752,"(American, born 1946)",(American),(1946),(0),(Male),n.d.,12-inch vinyl record,"cover: 12 3/8 × 12 5/16"" (31.5 × 31.2 cm)",Committee on Prints and Illustrated Books Fund,854.2013.343,Audio,Drawings & Prints,2013-10-10,Y,http://www.moma.org/collection/works/184631,http://www.moma.org/media/W1siZiIsIjQyMTE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4530f48e43bff4ce,,0.0,,31.5,,,31.2,,
185372,"[(217, 205, 166), (233, 233, 233), (179, 172, 139), (169, 159, 131), (188, 177, 140), (232, 229, 200)]","{'lavender', 'palegoldenrod', 'bisque', 'tan', 'rosybrown'}","{'yellow', 'purple', 'brown'}","Wolf House, Gubin, Poland (Elevation and plan: ground, second, third floors)",Ludwig Mies van der Rohe,7166,"(American, born Germany. 1886–1969)",(American),(1886),(1969),(Male),1925-1927,Pencil on tracing paper,"28 1/4 x 36 1/2"" (71.8 x 92.7 cm)","Mies van der Rohe Archive, gift of the architect
",MR30.83,Mies van der Rohe Archive,Architecture & Design,,Y,http://www.moma.org/collection/works/185372,http://www.moma.org/media/W1siZiIsIjMyMTY1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b8776390e95dd612,,,,71.7551435103,,,92.7101854204,,
185840,"[(172, 7, 27), (248, 243, 242), (208, 176, 15), (42, 116, 164), (95, 54, 142), (207, 147, 147)]","{'darkslateblue', 'rosybrown', 'firebrick', 'steelblue', 'whitesmoke', 'goldenrod'}","{'brown', 'blue', 'red', 'white', 'purple'}",Isometric Figure with Bars of Color,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2003,Linoleum cut,"composition: 11 15/16 x 12"" (30.4 x 30.5 cm); sheet: 16 x 15 7/8"" (40.6 x 40.3 cm)",Gift of the LeWitt Family in honor of Sarah-Ann and Werner H. Kramarsky,599.2014,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/185840,http://www.moma.org/media/W1siZiIsIjMwOTQwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1edbdcff35695359,,,,30.4,,,30.5,,
187586,"[(148, 49, 77), (247, 190, 6), (246, 242, 238), (99, 149, 49), (151, 185, 121), (165, 188, 131)]","{'darkseagreen', 'orange', 'olivedrab', 'brown', 'whitesmoke'}","{'green', 'brown', 'white', 'orange'}",Untitled from Isometric Figures,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2002,One from a series of five linoleum cuts,"composition (each approx.): 14 15/16 x 24 13/16"" (38 x 63 cm); sheet (each approx.): 19 11/16 x 29 1/2"" (50 x 75 cm)",Gift of the LeWitt Family in honor of Sarah-Ann and Werner H. Kramarsky,597.2014.1,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/187586,http://www.moma.org/media/W1siZiIsIjMwOTQwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=46bbb0a41eb398aa,,,,38.0,,,63.0,,
187591,"[(239, 238, 236), (153, 165, 35), (184, 41, 20), (46, 115, 173), (106, 56, 141), (182, 139, 161)]","{'darkslateblue', 'yellowgreen', 'rosybrown', 'firebrick', 'steelblue', 'linen'}","{'brown', 'blue', 'red', 'purple', 'green'}",Untitled from Stars,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2002,One from a series of six linoleum cuts,"composition: 23 1/4 x 23 1/4"" (59 x 59 cm); sheet: 27 x 27"" (68.6 x 68.6 cm)",Gift of Parasol Press (by exchange),598.2014.1,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/187591,http://www.moma.org/media/W1siZiIsIjMxMDAyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f3abc7613701f438,,,,59.0,,,59.0,,
187592,"[(238, 238, 236), (165, 168, 32), (192, 37, 9), (45, 116, 170), (104, 55, 139), (186, 142, 159)]","{'darkslateblue', 'yellowgreen', 'rosybrown', 'firebrick', 'steelblue', 'whitesmoke'}","{'brown', 'blue', 'red', 'white', 'purple', 'green'}",Untitled from Stars,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2002,One from a series of six linoleum cuts,"composition: 23 1/4 x 23 1/4"" (59 x 59 cm); sheet: 27 x 27"" (68.6 x 68.6 cm)",Gift of Parasol Press (by exchange),598.2014.2,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/187592,http://www.moma.org/media/W1siZiIsIjMxMDE0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e060927a979473da,,,,59.0,,,59.0,,
187593,"[(238, 237, 234), (162, 168, 32), (195, 47, 9), (45, 115, 171), (103, 54, 139), (179, 137, 161)]","{'darkslateblue', 'yellowgreen', 'rosybrown', 'firebrick', 'steelblue', 'linen'}","{'brown', 'blue', 'red', 'purple', 'green'}",Untitled from Stars,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2002,One from a series of six linoleum cuts,"composition: 23 1/4 x 23 1/4"" (59 x 59 cm); sheet: 27 x 27"" (68.6 x 68.6 cm)",Gift of Parasol Press (by exchange),598.2014.3,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/187593,http://www.moma.org/media/W1siZiIsIjMxMDAyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=85a378ad930880ea,,,,59.0,,,59.0,,
187594,"[(238, 237, 234), (168, 169, 32), (195, 44, 10), (100, 52, 139), (47, 116, 174), (183, 137, 158)]","{'darkslateblue', 'yellowgreen', 'rosybrown', 'firebrick', 'steelblue', 'linen'}","{'brown', 'blue', 'red', 'purple', 'green'}",Untitled from Stars,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2002,One from a series of six linoleum cuts,"composition: 23 1/4 x 23 1/4"" (59 x 59 cm); sheet: 27 x 27"" (68.6 x 68.6 cm)",Gift of Parasol Press (by exchange),598.2014.4,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/187594,http://www.moma.org/media/W1siZiIsIjMxMDEzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ed9c1cf78e17abd8,,,,59.0,,,59.0,,
187595,"[(238, 237, 235), (169, 168, 32), (182, 45, 25), (102, 53, 141), (45, 116, 171), (177, 137, 161)]","{'darkslateblue', 'rosybrown', 'firebrick', 'darkgoldenrod', 'steelblue', 'linen'}","{'purple', 'brown', 'blue', 'red'}",Untitled from Stars,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2002,One from a series of six linoleum cuts,"composition: 23 1/4 x 23 1/4"" (59 x 59 cm); sheet: 27 x 27"" (68.6 x 68.6 cm)",Gift of Parasol Press (by exchange),598.2014.5,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/187595,http://www.moma.org/media/W1siZiIsIjMxMDE3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c1aa782313a7e0de,,,,59.0,,,59.0,,
187596,"[(238, 237, 234), (174, 170, 30), (192, 41, 10), (46, 115, 173), (101, 52, 139), (176, 135, 158)]","{'darkslateblue', 'rosybrown', 'firebrick', 'darkgoldenrod', 'steelblue', 'linen'}","{'purple', 'brown', 'blue', 'red'}",Untitled from Stars,Sol LeWitt,3528,"(American, 1928–2007)",(American),(1928),(2007),(Male),2002,One from a series of six linoleum cuts,"composition: 23 1/4 x 23 1/4"" (59 x 59 cm); sheet: 27 x 27"" (68.6 x 68.6 cm)",Gift of Parasol Press (by exchange),598.2014.6,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/187596,http://www.moma.org/media/W1siZiIsIjMxMDE3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=32e42723fee0c344,,,,59.0,,,59.0,,
188847,"[(243, 241, 242), (206, 56, 42), (215, 126, 129), (223, 153, 155), (225, 176, 184), (216, 132, 116)]","{'lightpink', 'tan', 'palevioletred', 'firebrick', 'darksalmon', 'whitesmoke'}","{'red', 'brown', 'white', 'pink'}",The Nam,Fiona Banner,8033,"(British, born 1966)",(British),(1966),(0),(Female),n.d.,Screenprinted plastic bag,"sheet: 18 1/8 x 14 3/4"" (46 x 37.5 cm)",Anonymous gift,556.2014.5.x1-x2,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/188847,http://www.moma.org/media/W1siZiIsIjM1MTA2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6c096a89f42c72bb,,,,46.0,,,37.5,,
188852,"[(249, 219, 6), (178, 18, 79), (247, 244, 241), (212, 133, 33), (171, 109, 12), (180, 60, 156)]","{'gold', 'darkgoldenrod', 'mediumvioletred', 'chocolate', 'brown', 'whitesmoke'}","{'yellow', 'brown', 'white', 'pink'}","Poster for Arsewoman in Wonderland, Galerie Barbara Thumm, Berlin, April 20-June 9, 2001",Fiona Banner,8033,"(British, born 1966)",(British),(1966),(0),(Female),2001,Poster,"sheet: 23 3/8 x 16 9/16"" (59.3 x 42 cm)",Anonymous gift,556.2014.10,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/188852,http://www.moma.org/media/W1siZiIsIjMxNjE3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a83a60121fbce924,,,,59.3,,,42.0,,
188864,"[(219, 195, 157), (176, 86, 74), (245, 244, 249), (192, 131, 108), (188, 160, 125), (175, 116, 84)]","{'sienna', 'tan', 'rosybrown', 'whitesmoke', 'indianred'}","{'red', 'brown', 'white'}",Nude Pin-up,Fiona Banner,8033,"(British, born 1966)",(British),(1966),(0),(Female),2006,Screenprint on newsprint,"sheet: 28 1/8 x 23 3/4"" (71.5 x 60.4 cm)",Anonymous gift,556.2014.22,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/188864,http://www.moma.org/media/W1siZiIsIjM1MTA1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=519636b76fc0d5a8,,,,71.5,,,60.4,,
188877,"[(248, 248, 248), (215, 182, 130), (226, 203, 170), (230, 220, 186), (236, 203, 149), (225, 204, 155)]","{'wheat', 'whitesmoke', 'burlywood'}","{'brown', 'white'}",Summer 2009 ISBN 978-1-907118-91-3,Fiona Banner,8033,"(British, born 1966)",(British),(1966),(0),(Female),2009,Sun burnt paper,"sheet: 17 1/2 x 13"" (44.5 x 33 cm)",Anonymous gift,556.2014.35,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/188877,http://www.moma.org/media/W1siZiIsIjM1MTA2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=332e31f71e8ad0a9,,,,44.5,,,33.0,,
188894,"[(248, 97, 91), (245, 242, 248), (84, 43, 37), (142, 50, 52), (247, 180, 172), (141, 49, 33)]","{'lightpink', 'saddlebrown', 'tomato', 'brown', 'whitesmoke'}","{'pink', 'brown', 'white', 'orange'}",The Venus Trilogy Poster,Fiona Banner,8033,"(British, born 1966)",(British),(1966),(0),(Female),2010,Screenprint on two sheets,"sheet (each): 29 5/16 x 19 1/2"" (74.5 x 49.5 cm)",Anonymous gift,556.2014.52.a-b,Print,Drawings & Prints,2014-10-02,Y,http://www.moma.org/collection/works/188894,http://www.moma.org/media/W1siZiIsIjM1MTA2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cb4dd270fccfde42,,,,74.5,,,49.5,,
189975,"[(87, 83, 56), (241, 224, 100), (125, 116, 64), (244, 242, 235), (161, 148, 73), (161, 147, 41)]","{'olivedrab', 'khaki', 'darkolivegreen', 'darkgoldenrod', 'peru', 'linen'}","{'yellow', 'green', 'brown'}","Untitled (The Art Institute of Chicago, 2014)",Christopher Williams,28858,"(American, born 1956)",(American),(1956),(0),(Male),2014,Offset lithograph,"composition and sheet: 33 7/8 x 22"" (86 x 55.9 cm)",Gift of the artist,301.2015.1,Print,Drawings & Prints,2015-04-08,Y,http://www.moma.org/collection/works/189975,http://www.moma.org/media/W1siZiIsIjMzMDE5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fb793adff1992edf,,,,86.0426720853,,,55.8801117602,,
189976,"[(240, 229, 88), (201, 74, 76), (243, 241, 240), (222, 162, 88), (220, 141, 137), (196, 105, 36)]","{'sandybrown', 'khaki', 'chocolate', 'darksalmon', 'whitesmoke', 'indianred'}","{'yellow', 'red', 'brown', 'white'}","Untitled (The Museum of Modern Art, New York, 2014)",Christopher Williams,28858,"(American, born 1956)",(American),(1956),(0),(Male),2014,Offset lithograph,"composition and sheet: 27 7/8 x 21 7/8"" (70.8 x 55.6 cm)",Gift of the artist,301.2015.2,Print,Drawings & Prints,2015-04-08,Y,http://www.moma.org/collection/works/189976,http://www.moma.org/media/W1siZiIsIjMzMDUxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fa5d523ebb9a5d6c,,,,70.8026416053,,,55.5626111252,,
191174,"[(209, 155, 86), (79, 66, 53), (243, 241, 240), (128, 89, 58), (225, 194, 158), (228, 196, 84)]","{'sandybrown', 'sienna', 'burlywood', 'darkolivegreen', 'peru', 'whitesmoke'}","{'brown', 'green', 'white'}",Black Flag at Fleetwood,Raymond Pettibon,7500,"(American, born 1957)",(American),(1957),(0),(Male),"April 11, 1980",Offset lithograph,"sheet: 8 1/2 x 11"" (21.6 x 28 cm)",Acquired from The Eileen and Michael Cohen Collection through the The Sue and Edgar Wachenheim III Endowment,1089.2014.184,Print,Drawings & Prints,2014-12-17,Y,http://www.moma.org/collection/works/191174,http://www.moma.org/media/W1siZiIsIjMyMTI2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a5cce3f1b2e16684,,,,,,,,,
192187,"[(227, 202, 38), (88, 85, 63), (242, 242, 236), (156, 141, 57), (134, 114, 61), (225, 209, 121)]","{'sienna', 'burlywood', 'darkolivegreen', 'peru', 'whitesmoke', 'goldenrod'}","{'brown', 'green', 'white'}",BP.Service Zajterápia és hangmanőver (Bp. Service Band: Noise Therapy and Sound Maneuver),György Bp. Szabó,47926,(Hungarian),(Hungarian),(0),(0),(Male),1984,Lithograph,"16 9/16 x 11 7/16"" (42 x 29 cm)",Committee on Architecture and Design Funds,908.2015,Design,Architecture & Design,2015-06-04,Y,http://www.moma.org/collection/works/192187,http://www.moma.org/media/W1siZiIsIjMyNDYzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=df1bcfdc46fd804b,,,,42.0,,,29.0,,
